transaction_id,property_id,buyer_entity_id,buyer_name,buyer_type,buyer_pan_hash,buyer_incorporation_age_days,seller_entity_id,seller_name,seller_pan_hash,fair_value,declared_value,cash_component_pct,holding_period_days,financing_type,is_ring_txn,aml_flag,pattern_types,buyer_txn_count,undervaluation_pct,value_deviation_pct,is_rapid_flip,is_shell_pattern,anomaly_score,in_detected_ring
704198,104198,10947,Ajay Gupta,Individual,PAN010947,,32847,Orbis Trading LLP,PAN032847,16271267.0,15905944.0,1.3,1174,Bank Loan,0,0,none,1,2.245203154738964,-2.245203154738964,0,0,0.3835118795020308,0
704199,104199,34017,Anjali Rao,Individual,PAN034017,,21112,Orbis Holdings LLP,PAN021112,9808545.0,10707252.0,1.7,1034,Bank Loan,0,1,structuring,5,-9.162490461123438,9.162490461123438,0,0,0.5445558439889938,0
704200,104200,411,Neha Desai,Individual,PAN000411,,6904,Amit Joshi,PAN006904,3698836.0,3808149.0,0.0,1756,NBFC Loan,0,0,none,1,-2.955335137864993,2.955335137864993,0,0,0.41755420741259575,0
704201,104201,12604,Orbis Consultancy LLP,Pvt Ltd Company,PAN012604,379.0,25317,Anjali Singh,PAN025317,14178148.0,14318602.0,3.8,3743,Self-funded,0,0,none,1,-0.9906371410426806,0.9906371410426806,0,0,0.46439891818983003,0
704202,104202,7521,Summit Consultancy Pvt Ltd,Partnership Firm,PAN007521,347.0,18538,Novus Enterprises Pvt Ltd,PAN018538,6147046.0,4224834.0,0.0,26,Self-funded,0,1,undervaluation,1,31.27049968391321,-31.27049968391321,1,0,0.6057945011454612,0
704203,104203,25695,Pinnacle Trading Pvt Ltd,Trust,PAN025695,3506.0,2227,Ajay Iyer,PAN002227,27844174.0,29639701.0,1.5,2006,Mixed,0,0,none,1,-6.448483621744355,6.448483621744355,0,0,0.5046266128521463,0
704204,104204,17437,Anjali Desai,Individual,PAN017437,,16580,Amit Singh,PAN016580,7040539.0,6924822.0,7.0,3111,Mixed,0,0,none,3,1.6435815496512411,-1.6435815496512411,0,0,0.48056340792151897,0
704205,104205,13619,Cascade Consultancy Pvt Ltd,Pvt Ltd Company,PAN013619,3386.0,21115,Horizon Ventures LLP,PAN021115,9312868.0,9567960.0,1.3,2368,Bank Loan,0,0,none,1,-2.7391347112404043,2.7391347112404043,0,0,0.4230356979391179,0
704206,104206,21179,Alpine Holdings LLP,Pvt Ltd Company,PAN021179,53.0,23811,Sunrise Ventures Pvt Ltd,PAN023811,7695267.0,7560236.0,2.5,3240,Self-funded,0,0,none,2,1.7547279386147356,-1.7547279386147356,0,1,0.5800806586180473,0
704207,104207,11787,Karan Rao,Individual,PAN011787,,25167,Ajay Reddy,PAN025167,19630111.0,19483090.0,1.7,2939,NBFC Loan,0,0,none,1,0.7489565392676587,-0.7489565392676587,0,0,0.40611967503383434,0
704208,104208,32212,Karan Pillai,Individual,PAN032212,,1896,Sunrise Realty LLP,PAN001896,31442191.0,29566560.0,1.1,1768,NBFC Loan,0,0,none,1,5.965331741671564,-5.965331741671564,0,0,0.4180510247680756,0
704209,104209,21732,Summit Realty LLP,Pvt Ltd Company,PAN021732,3359.0,2173,Rahul Kulkarni,PAN002173,9266959.0,9483276.0,5.2,47,Self-funded,0,0,none,1,-2.334282476052824,2.334282476052824,1,0,0.5599548793446436,0
704210,104210,26610,Amit Joshi,Individual,PAN026610,,10750,Zenith Realty LLP,PAN010750,3206679.0,3372115.0,1.8,2224,Self-funded,0,0,none,1,-5.15910697640768,5.15910697640768,0,0,0.41619454422393515,0
704211,104211,6796,Suresh Iyer,Individual,PAN006796,,7376,Orbis Infra Pvt Ltd,PAN007376,4730310.0,5045519.0,2.7,1769,Mixed,0,0,none,1,-6.663601328454161,6.663601328454161,0,0,0.4120001246540705,0
704212,104212,20585,Rahul Iyer,Individual,PAN020585,,23921,Summit Consultancy Pvt Ltd,PAN023921,17614844.0,18872549.0,2.8,1591,Self-funded,0,0,none,2,-7.140029170851584,7.140029170851584,0,0,0.45338901252673913,0
704213,104213,32850,Priya Desai,Individual,PAN032850,,5677,Rohan Pillai,PAN005677,17022840.0,17534835.0,5.0,2539,Bank Loan,0,0,none,1,-3.0076943682722743,3.0076943682722743,0,0,0.38045548696135695,0
704214,104214,8733,Sneha Iyer,Individual,PAN008733,,6615,Crestline Holdings LLP,PAN006615,7399961.0,7096107.0,4.2,2636,Self-funded,0,0,none,1,4.106156775691115,-4.106156775691115,0,0,0.4130974076652274,0
704215,104215,33459,Sneha Menon,Individual,PAN033459,,17600,Suresh Patel,PAN017600,5857408.0,6883256.0,5.6,15,NBFC Loan,0,1,rapid_flip,1,-17.513685234151353,17.513685234151353,1,0,0.5608093936020521,0
704216,104216,3072,Rahul Nair,Individual,PAN003072,,10016,Karan Sharma,PAN010016,2985510.0,2522373.0,1.9,1658,Self-funded,0,1,undervaluation,1,15.512826954188732,-15.512826954188732,0,0,0.4595137527357109,0
704217,104217,14914,Rahul Menon,Individual,PAN014914,,31170,Orbis Infra Pvt Ltd,PAN031170,5339096.0,5072539.0,3.4,2848,NBFC Loan,0,0,none,1,4.992549300480831,-4.992549300480831,0,0,0.41232772488381,0
704218,104218,8638,Priya Nair,Individual,PAN008638,,3499,Cascade Consultancy LLP,PAN003499,2941654.0,2959418.0,5.1,1272,Bank Loan,0,0,none,2,-0.6038779543753277,0.6038779543753277,0,0,0.40425600306596854,0
704219,104219,19208,Horizon Realty Pvt Ltd,LLP,PAN019208,955.0,11633,Neha Menon,PAN011633,8281562.0,8295289.0,2.2,2443,NBFC Loan,0,0,none,1,-0.165753755149089,0.165753755149089,0,0,0.4234451788787886,0
704220,104220,26436,Crestline Infra Pvt Ltd,Partnership Firm,PAN026436,1462.0,7770,Neha Nair,PAN007770,5178296.0,5257750.0,5.1,1328,Mixed,0,0,none,1,-1.5343657450250043,1.5343657450250043,0,0,0.4328377495694859,0
704221,104221,13124,Pinnacle Infra LLP,LLP,PAN013124,289.0,3179,Arjun Gupta,PAN003179,4455847.0,4335001.0,3.5,1663,NBFC Loan,0,0,none,2,2.7120769631452784,-2.7120769631452784,0,0,0.4483210633760878,0
704222,104222,14524,Vikram Verma,Individual,PAN014524,,18383,Suresh Sharma,PAN018383,13126216.0,12631125.0,2.3,2329,Bank Loan,0,0,none,1,3.7717724590239854,-3.7717724590239854,0,0,0.37802582003417545,0
704223,104223,23665,Vertex Holdings LLP,Partnership Firm,PAN023665,3502.0,1759,Pinnacle Consultancy Pvt Ltd,PAN001759,22163865.0,22610858.0,0.9,3233,Bank Loan,0,0,none,2,-2.016764675294674,2.016764675294674,0,0,0.46452044296759976,0
704224,104224,28278,Rahul Kulkarni,Individual,PAN028278,,21891,Divya Singh,PAN021891,7631054.0,7914198.0,3.3,75,Bank Loan,0,0,none,2,-3.710417984199824,3.710417984199824,1,0,0.5170520130428458,0
704225,104225,5763,Sunrise Trading Pvt Ltd,LLP,PAN005763,2830.0,16910,Pooja Iyer,PAN016910,29172443.0,28752912.0,1.5,3706,Bank Loan,0,0,none,1,1.4381071890345285,-1.4381071890345285,0,0,0.42320382447292176,0
704226,104226,12993,Vertex Trading Pvt Ltd,Pvt Ltd Company,PAN012993,3186.0,20492,Ajay Gupta,PAN020492,13152015.0,13107075.0,4.2,2968,Self-funded,0,0,none,1,0.341696690583154,-0.341696690583154,0,0,0.44545250651432416,0
704227,104227,31317,Orbis Ventures LLP,Pvt Ltd Company,PAN031317,2179.0,18114,Zenith Ventures Pvt Ltd,PAN018114,19617178.0,18504389.0,6.9,2521,Self-funded,0,0,none,1,5.672523336435037,-5.672523336435037,0,0,0.47527524403469634,0
704228,104228,1908,Neha Rao,Individual,PAN001908,,2143,Suresh Patel,PAN002143,3348780.0,3176660.0,4.0,1517,Mixed,0,0,none,1,5.139782249057865,-5.139782249057865,0,0,0.39496351061292745,0
704229,104229,26585,Ajay Patel,Individual,PAN026585,,6513,Karan Reddy,PAN006513,8044607.0,7679739.0,1.9,2139,Bank Loan,0,0,none,2,4.535560282808097,-4.535560282808097,0,0,0.41018391733823634,0
704230,104230,10760,Neha Nair,Individual,PAN010760,,17100,Suresh Pillai,PAN017100,12826779.0,12353327.0,3.0,954,Self-funded,0,0,none,1,3.6911215200636094,-3.6911215200636094,0,0,0.41454899620705793,0
704231,104231,25441,Alpine Holdings Pvt Ltd,Trust,PAN025441,763.0,12003,Meera Kulkarni,PAN012003,5971007.0,5935186.0,3.3,3764,Bank Loan,0,0,none,1,0.5999155586319025,-0.5999155586319025,0,0,0.4926523934009485,0
704232,104232,2229,Meridian Consultancy Pvt Ltd,LLP,PAN002229,1717.0,4211,Suresh Reddy,PAN004211,10850552.0,11311659.0,1.2,3525,Bank Loan,0,0,none,1,-4.2496178996239085,4.2496178996239085,0,0,0.43296486096272796,0
704233,104233,20460,Suresh Reddy,NRI Individual,PAN020460,1069.0,28198,Vertex Holdings LLP,PAN028198,5744047.0,5644016.0,3.5,2130,Self-funded,0,0,none,1,1.74147251928823,-1.74147251928823,0,0,0.42527388988417747,0
704234,104234,18582,Vikram Nair,NRI Individual,PAN018582,1428.0,18236,Priya Iyer,PAN018236,8227240.0,8088425.0,5.6,3227,Self-funded,0,0,none,1,1.6872608554022976,-1.6872608554022976,0,0,0.4447414519400685,0
704235,104235,30575,Alpine Ventures Pvt Ltd,Partnership Firm,PAN030575,1763.0,22082,Rahul Singh,PAN022082,6292819.0,6326713.0,3.3,51,Bank Loan,0,0,none,1,-0.5386139343909304,0.5386139343909304,1,0,0.5155677845887949,0
704236,104236,28602,Meridian Ventures Pvt Ltd,LLP,PAN028602,3325.0,30238,Priya Rao,PAN030238,7376780.0,7574074.0,5.2,2509,Mixed,0,0,none,2,-2.67452736830975,2.67452736830975,0,0,0.44593716084394225,0
704237,104237,12923,Amit Verma,NRI Individual,PAN012923,2375.0,14021,Vertex Trading Pvt Ltd,PAN014021,5801292.0,5839906.0,0.0,1113,Bank Loan,0,0,none,1,-0.6656103502461176,0.6656103502461176,0,0,0.42650068144479686,0
704238,104238,27913,Kavya Rao,Individual,PAN027913,,7310,Novus Trading LLP,PAN007310,10804660.0,11111350.0,6.0,2488,Self-funded,0,0,none,1,-2.838497463131649,2.838497463131649,0,0,0.4245710331369891,0
704239,104239,28087,Divya Pillai,Individual,PAN028087,,23553,Meera Kulkarni,PAN023553,5501276.0,5851407.0,3.1,3195,Self-funded,0,0,none,1,-6.364541608165088,6.364541608165088,0,0,0.43850163011146587,0
704240,104240,14033,Suresh Kulkarni,Individual,PAN014033,,22782,Sunrise Infra Pvt Ltd,PAN022782,8496309.0,8436210.0,3.4,1028,Bank Loan,0,0,none,1,0.7073542169899893,-0.7073542169899893,0,0,0.3743938570261515,0
704241,104241,34007,Pinnacle Infra Pvt Ltd,Pvt Ltd Company,PAN034007,69.0,34006,Alpine Ventures Pvt Ltd,PAN034006,33662776.0,23539189.0,39.2,28,Bank Loan,1,1,circular_ring,20,30.073535824852947,-30.073535824852947,1,1,0.6606278926029037,1
704242,104242,24477,Summit Infra LLP,Partnership Firm,PAN024477,378.0,19353,Vertex Infra LLP,PAN019353,19153750.0,18839104.0,1.4,2671,Mixed,0,0,none,1,1.6427383671604776,-1.6427383671604776,0,0,0.43392958789908437,0
704243,104243,11863,Rahul Sharma,Individual,PAN011863,,1748,Rohan Singh,PAN001748,4570121.0,4493562.0,3.3,1352,Bank Loan,0,0,none,1,1.675207286634205,-1.675207286634205,0,0,0.37022798232668847,0
704244,104244,6876,Rahul Menon,Individual,PAN006876,,23949,Pooja Rao,PAN023949,15882286.0,15545401.0,2.0,1812,Bank Loan,0,0,none,1,2.121136717976241,-2.121136717976241,0,0,0.37400454213184353,0
704245,104245,23000,Zenith Consultancy LLP,Pvt Ltd Company,PAN023000,197.0,8612,Pinnacle Trading Pvt Ltd,PAN008612,1485726.0,1450049.0,0.0,2211,Bank Loan,0,1,shell_entity_buyer,1,2.4013176049958065,-2.4013176049958065,0,1,0.5698210313665965,0
704246,104246,8575,Karan Reddy,Individual,PAN008575,,3048,Rahul Patel,PAN003048,5107912.0,4848733.0,0.7,2878,Bank Loan,0,0,none,1,5.074069404484651,-5.074069404484651,0,0,0.39738523560908273,0
704247,104247,7443,Divya Gupta,Individual,PAN007443,,29472,Horizon Consultancy LLP,PAN029472,20774970.0,20698276.0,4.3,2415,Bank Loan,0,0,none,1,0.3691653947033377,-0.3691653947033377,0,0,0.37149210355055495,0
704248,104248,9146,Ajay Menon,Individual,PAN009146,,28730,Priya Reddy,PAN028730,7811453.0,8059772.0,3.0,540,Bank Loan,0,0,none,2,-3.178909224698657,3.178909224698657,0,0,0.4283432254157503,0
704249,104249,20523,Rohan Gupta,NRI Individual,PAN020523,733.0,30173,Rohan Singh,PAN030173,2652748.0,2488359.0,4.1,2169,Bank Loan,0,0,none,1,6.19693238860231,-6.19693238860231,0,0,0.4156383412645099,0
704250,104250,32402,Priya Gupta,Individual,PAN032402,,15611,Rahul Reddy,PAN015611,2778791.0,2616746.0,1.7,697,Self-funded,0,0,none,1,5.831492904648101,-5.831492904648101,0,0,0.4320767477188713,0
704251,104251,207,Divya Reddy,Individual,PAN000207,,14214,Suresh Joshi,PAN014214,29087383.0,28078360.0,1.3,685,Bank Loan,0,0,none,1,3.468937030189344,-3.468937030189344,0,0,0.3970139367034426,0
704252,104252,31287,Ajay Iyer,Individual,PAN031287,,14717,Crestline Holdings Pvt Ltd,PAN014717,21717957.0,21329265.0,5.1,1565,Bank Loan,0,0,none,1,1.7897263540949089,-1.7897263540949089,0,0,0.37393695825629353,0
704253,104253,5847,Sneha Desai,Individual,PAN005847,,11192,Sneha Patel,PAN011192,20099820.0,20538475.0,7.2,3568,Bank Loan,0,0,none,1,-2.1823827278055226,2.1823827278055226,0,0,0.42257082441012733,0
704254,104254,32636,Divya Kulkarni,Individual,PAN032636,,26951,Neha Menon,PAN026951,7511912.0,7156792.0,22.2,3168,Bank Loan,0,1,high_cash,2,4.727424921910693,-4.727424921910693,0,0,0.5144871746259784,0
704255,104255,8860,Kavya Nair,Individual,PAN008860,,29841,Divya Desai,PAN029841,23446634.0,23457502.0,3.4,2528,Bank Loan,0,0,none,1,-0.046352069128558,0.046352069128558,0,0,0.37135631644578465,0
704256,104256,3169,Vikram Nair,Individual,PAN003169,,1318,Divya Pillai,PAN001318,35382419.0,35118140.0,5.9,530,Bank Loan,0,0,none,2,0.746921797517575,-0.746921797517575,0,0,0.43522299895106425,0
704257,104257,26247,Anjali Verma,Individual,PAN026247,,15319,Kavya Patel,PAN015319,6776675.0,6816474.0,3.5,1772,Bank Loan,0,0,none,2,-0.5872939162642447,0.5872939162642447,0,0,0.4019806503611001,0
704258,104258,8293,Ajay Pillai,Individual,PAN008293,,13397,Pooja Joshi,PAN013397,5152192.0,4742079.0,1.3,2607,Bank Loan,0,0,none,1,7.95997121225296,-7.95997121225296,0,0,0.40757996572161215,0
704259,104259,29675,Alpine Holdings LLP,Pvt Ltd Company,PAN029675,3924.0,25049,Rahul Menon,PAN025049,8780693.0,6792758.0,6.1,54,NBFC Loan,0,0,undervaluation,1,22.639841752809257,-22.639841752809257,1,0,0.5822497125470097,0
704260,104260,27092,Meera Rao,Individual,PAN027092,,26661,Pooja Desai,PAN026661,2328637.0,2450081.0,6.1,922,Bank Loan,0,0,none,1,-5.215239644478723,5.215239644478723,0,0,0.40300695761395633,0
704261,104261,19107,Pooja Desai,Individual,PAN019107,,25489,Anjali Gupta,PAN025489,16217541.0,15980473.0,4.9,718,Bank Loan,0,0,none,1,1.461799911589556,-1.461799911589556,0,0,0.3878947495455318,0
704262,104262,6976,Anjali Kulkarni,Individual,PAN006976,,4113,Alpine Enterprises Pvt Ltd,PAN004113,1939412.0,1877743.0,2.4,65,Self-funded,0,0,none,2,3.179778200815505,-3.179778200815505,1,0,0.54349741199972,0
704263,104263,22703,Vikram Iyer,Individual,PAN022703,,7792,Orbis Realty Pvt Ltd,PAN007792,24852251.0,25713102.0,4.5,2446,Self-funded,0,0,none,1,-3.463875364851257,3.463875364851257,0,0,0.41085758584142007,0
704264,104264,11018,Neha Pillai,Individual,PAN011018,,5472,Pooja Rao,PAN005472,4217027.0,4046145.0,8.1,2909,Self-funded,0,0,none,1,4.052191271243935,-4.052191271243935,0,0,0.4457889815811841,0
704265,104265,2771,Divya Patel,Individual,PAN002771,,23927,Summit Realty Pvt Ltd,PAN023927,14666722.0,20301141.0,5.1,57,Mixed,0,1,rapid_flip,1,-38.41634824741343,38.41634824741343,1,0,0.5750817395332005,0
704266,104266,13129,Anjali Iyer,Individual,PAN013129,,3490,Novus Ventures Pvt Ltd,PAN003490,10427815.0,10366535.0,1.0,2651,Bank Loan,0,0,none,3,0.5876590637635977,-0.5876590637635977,0,0,0.45932024461777404,0
704267,104267,26872,Meera Reddy,NRI Individual,PAN026872,2193.0,26620,Rohan Rao,PAN026620,21341899.0,21555193.0,0.0,588,Self-funded,0,0,none,1,-0.999414344524824,0.999414344524824,0,0,0.4657027226691644,0
704268,104268,3156,Suresh Pillai,Individual,PAN003156,,22800,Amit Singh,PAN022800,6793998.0,6502092.0,2.4,19,Self-funded,0,0,none,2,4.29652761157716,-4.29652761157716,1,0,0.5501856760566739,0
704269,104269,34011,Pinnacle Consultancy LLP,LLP,PAN034011,46.0,34015,Crestline Realty Pvt Ltd,PAN034015,4326224.0,3067583.0,36.6,111,Bank Loan,1,1,circular_ring,25,29.0932924416304,-29.0932924416304,1,1,0.6615648701680106,1
704270,104270,16034,Anjali Patel,Individual,PAN016034,,17093,Ajay Reddy,PAN017093,8690180.0,8453441.0,5.0,2486,Bank Loan,0,0,none,1,2.724212847144708,-2.724212847144708,0,0,0.3773003047881994,0
704271,104271,29476,Amit Sharma,Individual,PAN029476,,9804,Crestline Trading LLP,PAN009804,3373827.0,3619122.0,1.3,3026,Mixed,0,0,none,2,-7.270526912020089,7.270526912020089,0,0,0.45558858968815463,0
704272,104272,29643,Suresh Rao,Individual,PAN029643,,17881,Karan Verma,PAN017881,13372000.0,13230728.0,1.0,1006,Self-funded,0,0,none,1,1.0564762189650014,-1.0564762189650014,0,0,0.4159339211649954,0
704273,104273,11229,Alpine Enterprises LLP,Pvt Ltd Company,PAN011229,2759.0,19222,Kavya Kulkarni,PAN019222,6851502.0,6572553.0,4.3,832,NBFC Loan,0,0,none,1,4.071355448776049,-4.071355448776049,0,0,0.4534206641697677,0
704274,104274,25367,Ajay Menon,Individual,PAN025367,,5973,Pooja Iyer,PAN005973,3688877.0,3852019.0,0.7,48,Bank Loan,0,0,none,1,-4.422538349747091,4.422538349747091,1,0,0.5012913986366354,0
704275,104275,13393,Alpine Consultancy LLP,Partnership Firm,PAN013393,3138.0,6965,Vertex Realty Pvt Ltd,PAN006965,20664789.0,19893943.0,2.8,1458,Bank Loan,0,0,none,3,3.7302389102545392,-3.7302389102545392,0,0,0.480877395104599,0
704276,104276,28653,Meridian Ventures LLP,LLP,PAN028653,446.0,1074,Vertex Consultancy Pvt Ltd,PAN001074,9204843.0,9764459.0,4.0,3824,Self-funded,0,0,none,1,-6.079582237307035,6.079582237307035,0,0,0.4737945764736861,0
704277,104277,8268,Arjun Pillai,Individual,PAN008268,,18372,Zenith Ventures Pvt Ltd,PAN018372,17113956.0,17739441.0,4.2,2170,Self-funded,0,0,none,1,-3.6548241680649407,3.6548241680649407,0,0,0.40467834345103,0
704278,104278,32077,Suresh Kulkarni,Individual,PAN032077,,16190,Zenith Ventures LLP,PAN016190,10144462.0,10034956.0,2.4,2463,Bank Loan,0,0,none,1,1.079465820858711,-1.079465820858711,0,0,0.37390046089663104,0
704279,104279,22467,Cascade Enterprises LLP,Partnership Firm,PAN022467,3586.0,27856,Ajay Desai,PAN027856,11646237.0,10798416.0,1.5,3454,Self-funded,0,0,none,1,7.279784878154205,-7.279784878154205,0,0,0.47410920772007115,0
704280,104280,34014,Pinnacle Trading Pvt Ltd,LLP,PAN034014,44.0,34011,Pinnacle Consultancy LLP,PAN034011,13430883.0,8794206.0,47.5,113,Self-funded,1,1,circular_ring,31,34.522503099758964,-34.522503099758964,1,1,0.7002127795988422,1
704281,104281,465,Priya Patel,Individual,PAN000465,,22226,Zenith Enterprises LLP,PAN022226,2584366.0,2456295.0,4.3,3019,Bank Loan,0,0,none,1,4.955606133187017,-4.955606133187017,0,0,0.3856122875869352,0
704282,104282,17515,Arjun Pillai,Individual,PAN017515,,25255,Vikram Desai,PAN025255,25217269.0,26245678.0,2.1,1777,Bank Loan,0,0,none,1,-4.0781933999276445,4.0781933999276445,0,0,0.38305525648864125,0
704283,104283,11948,Vikram Iyer,Individual,PAN011948,,27924,Kavya Verma,PAN027924,6011272.0,5862358.0,1.5,1178,Bank Loan,0,0,none,1,2.47724608036369,-2.47724608036369,0,0,0.3815942640082292,0
704284,104284,30030,Rohan Menon,Individual,PAN030030,,31231,Vertex Ventures LLP,PAN031231,1929712.0,2046686.0,0.0,2717,Self-funded,0,0,none,1,-6.0617335643868095,6.0617335643868095,0,0,0.4514037524695477,0
704285,104285,7312,Meera Reddy,Individual,PAN007312,,4760,Priya Singh,PAN004760,2338206.0,2364877.0,0.0,1486,Self-funded,0,0,none,1,-1.1406608314237496,1.1406608314237496,0,0,0.42131664096101756,0
704286,104286,20761,Vertex Consultancy LLP,Pvt Ltd Company,PAN020761,1883.0,5265,Suresh Nair,PAN005265,40955844.0,41033131.0,2.2,1743,NBFC Loan,0,0,none,1,-0.1887081120828568,0.1887081120828568,0,0,0.43778671492987375,0
704287,104287,2196,Pooja Gupta,Individual,PAN002196,,8278,Meera Joshi,PAN008278,8802060.0,8419461.0,5.4,2072,NBFC Loan,0,0,none,1,4.346698386514066,-4.346698386514066,0,0,0.41144401094644867,0
704288,104288,22399,Alpine Realty Pvt Ltd,Pvt Ltd Company,PAN022399,3438.0,26780,Meera Singh,PAN026780,5114464.0,4995859.0,4.5,2666,Bank Loan,0,0,none,1,2.3190113372584107,-2.3190113372584107,0,0,0.4184125023632255,0
704289,104289,21319,Karan Iyer,Individual,PAN021319,,8061,Divya Sharma,PAN008061,9290563.0,9828964.0,1.0,2502,Bank Loan,0,1,none,1,-5.795138572334099,5.795138572334099,0,0,0.39675900380330564,0
704290,104290,2988,Summit Realty Pvt Ltd,Trust,PAN002988,1560.0,19132,Ajay Gupta,PAN019132,7774988.0,7306959.0,3.5,1897,Bank Loan,0,1,none,1,6.01967488567185,-6.01967488567185,0,0,0.47781486787873717,0
704291,104291,21990,Sneha Kulkarni,Individual,PAN021990,,23109,Pooja Nair,PAN023109,7705650.0,7601764.0,3.3,1164,Self-funded,0,0,none,2,1.3481795825141292,-1.3481795825141292,0,0,0.43506618455979396,0
704292,104292,8307,Anjali Verma,Individual,PAN008307,,6902,Vikram Iyer,PAN006902,1716497.0,1654161.0,4.7,3448,Bank Loan,0,0,none,1,3.6315822282241097,-3.6315822282241097,0,0,0.39646550289306154,0
704293,104293,14646,Cascade Ventures Pvt Ltd,LLP,PAN014646,1464.0,24670,Anjali Singh,PAN024670,5429233.0,5127196.0,0.1,3562,NBFC Loan,0,0,none,1,5.563161499976148,-5.563161499976148,0,0,0.4663806397467172,0
704294,104294,30177,Summit Consultancy Pvt Ltd,Partnership Firm,PAN030177,576.0,16613,Divya Joshi,PAN016613,6589284.0,6821504.0,1.7,1248,Bank Loan,0,0,none,1,-3.524206878926451,3.524206878926451,0,0,0.41837815957851165,0
704295,104295,22039,Sneha Desai,Individual,PAN022039,,2899,Karan Gupta,PAN002899,26979643.0,27596735.0,3.0,1055,Bank Loan,0,0,none,1,-2.2872504280356862,2.2872504280356862,0,0,0.3781803732814908,0
704296,104296,25598,Kavya Joshi,Individual,PAN025598,,24556,Cascade Realty LLP,PAN024556,39303919.0,40772095.0,3.5,2709,Self-funded,0,0,none,1,-3.7354442950078335,3.7354442950078335,0,0,0.41302111862918023,0
704297,104297,1763,Horizon Realty Pvt Ltd,Partnership Firm,PAN001763,3907.0,29783,Horizon Infra Pvt Ltd,PAN029783,4148815.0,2930188.0,3.8,1498,NBFC Loan,0,1,undervaluation,2,29.372893223727743,-29.372893223727743,0,0,0.5322786823931349,0
704298,104298,2549,Neha Kulkarni,Individual,PAN002549,,29818,Suresh Gupta,PAN029818,17182180.0,17632826.0,3.0,1485,NBFC Loan,0,0,none,1,-2.622752176964739,2.622752176964739,0,0,0.4006386815061215,0
704299,104299,33820,Meera Rao,Individual,PAN033820,,20737,Meera Reddy,PAN020737,8497316.0,8050214.0,2.2,3572,Bank Loan,0,0,none,3,5.261684983823127,-5.261684983823127,0,0,0.4884124596939004,0
704300,104300,34038,Rohan Gupta,Individual,PAN034038,,31603,Rahul Nair,PAN031603,7743132.0,7103546.0,7.0,2250,Self-funded,0,1,structuring,5,8.260042577086377,-8.260042577086377,0,0,0.5802763175173562,0
