entity_id,entity_name,entity_type,pan_hash,is_ring_member,is_structuring_member,ring_id,incorporation_age_days
2913,Meera Menon,Individual,PAN002913,0,0,,
2914,Karan Rao,Individual,PAN002914,0,0,,
2915,Arjun Patel,Individual,PAN002915,0,0,,
2916,Kavya Patel,Individual,PAN002916,0,0,,
2917,Horizon Holdings Pvt Ltd,LLP,PAN002917,0,0,,3368.0
2918,Novus Consultancy Pvt Ltd,LLP,PAN002918,0,0,,3236.0
2919,Anjali Singh,Individual,PAN002919,0,0,,
2920,Meera Verma,Individual,PAN002920,0,0,,
2921,Pooja Nair,Individual,PAN002921,0,0,,
2922,Summit Holdings LLP,Pvt Ltd Company,PAN002922,0,0,,3179.0
2923,Pooja Gupta,Individual,PAN002923,0,0,,
2924,Sneha Singh,Individual,PAN002924,0,0,,
2925,Divya Desai,Individual,PAN002925,0,0,,
2926,Divya Joshi,Individual,PAN002926,0,0,,
2927,Zenith Consultancy Pvt Ltd,Pvt Ltd Company,PAN002927,0,0,,791.0
2928,Zenith Consultancy Pvt Ltd,Partnership Firm,PAN002928,0,0,,400.0
2929,Anjali Verma,Individual,PAN002929,0,0,,
2930,Rohan Joshi,Individual,PAN002930,0,0,,
2931,Meera Pillai,Individual,PAN002931,0,0,,
2932,Pooja Desai,Individual,PAN002932,0,0,,
2933,Cascade Realty LLP,Partnership Firm,PAN002933,0,0,,1435.0
2934,Suresh Kulkarni,NRI Individual,PAN002934,0,0,,1747.0
2935,Divya Singh,Individual,PAN002935,0,0,,
2936,Kavya Desai,Individual,PAN002936,0,0,,
2937,Rohan Pillai,Individual,PAN002937,0,0,,
2938,Summit Holdings Pvt Ltd,Pvt Ltd Company,PAN002938,0,0,,318.0
2939,Zenith Trading LLP,LLP,PAN002939,0,0,,1912.0
2940,Meridian Ventures LLP,Pvt Ltd Company,PAN002940,0,0,,2006.0
2941,Amit Joshi,Individual,PAN002941,0,0,,
2942,Rohan Nair,Individual,PAN002942,0,0,,
2943,Orbis Ventures Pvt Ltd,Pvt Ltd Company,PAN002943,0,0,,1862.0
2944,Horizon Holdings LLP,Partnership Firm,PAN002944,0,0,,3419.0
2945,Summit Realty Pvt Ltd,Trust,PAN002945,0,0,,3282.0
2946,Novus Ventures LLP,Pvt Ltd Company,PAN002946,0,0,,2947.0
2947,Karan Kulkarni,Individual,PAN002947,0,0,,
2948,Divya Gupta,Individual,PAN002948,0,0,,
2949,Divya Nair,Individual,PAN002949,0,0,,
2950,Karan Nair,Individual,PAN002950,0,0,,
2951,Suresh Menon,Individual,PAN002951,0,0,,
2952,Amit Rao,Individual,PAN002952,0,0,,
2953,Vertex Realty LLP,Trust,PAN002953,0,0,,3762.0
2954,Vikram Nair,Individual,PAN002954,0,0,,
2955,Sunrise Consultancy LLP,Partnership Firm,PAN002955,0,0,,1919.0
2956,Neha Verma,Individual,PAN002956,0,0,,
2957,Ajay Desai,Individual,PAN002957,0,0,,
2958,Sneha Sharma,Individual,PAN002958,0,0,,
2959,Kavya Gupta,Individual,PAN002959,0,0,,
2960,Arjun Nair,Individual,PAN002960,0,0,,
2961,Vertex Holdings Pvt Ltd,LLP,PAN002961,0,0,,2732.0
2962,Kavya Rao,NRI Individual,PAN002962,0,0,,702.0
2963,Arjun Patel,Individual,PAN002963,0,0,,
2964,Pooja Patel,Individual,PAN002964,0,0,,
2965,Meera Reddy,Individual,PAN002965,0,0,,
2966,Pooja Reddy,Individual,PAN002966,0,0,,
2967,Rahul Joshi,Individual,PAN002967,0,0,,
2968,Ajay Joshi,Individual,PAN002968,0,0,,
2969,Kavya Desai,Individual,PAN002969,0,0,,
2970,Divya Nair,NRI Individual,PAN002970,0,0,,267.0
2971,Priya Rao,Individual,PAN002971,0,0,,
2972,Sneha Sharma,Individual,PAN002972,0,0,,
2973,Summit Ventures LLP,Pvt Ltd Company,PAN002973,0,0,,791.0
2974,Rohan Rao,Individual,PAN002974,0,0,,
2975,Vertex Infra LLP,Pvt Ltd Company,PAN002975,0,0,,2064.0
2976,Amit Verma,Individual,PAN002976,0,0,,
2977,Karan Joshi,Individual,PAN002977,0,0,,
2978,Sunrise Realty LLP,Pvt Ltd Company,PAN002978,0,0,,2011.0
2979,Crestline Consultancy Pvt Ltd,Pvt Ltd Company,PAN002979,0,0,,2613.0
2980,Alpine Infra Pvt Ltd,Partnership Firm,PAN002980,0,0,,3272.0
2981,Karan Singh,Individual,PAN002981,0,0,,
2982,Suresh Iyer,Individual,PAN002982,0,0,,
2983,Suresh Desai,Individual,PAN002983,0,0,,
2984,Neha Verma,Individual,PAN002984,0,0,,
2985,Arjun Kulkarni,Individual,PAN002985,0,0,,
2986,Neha Gupta,Individual,PAN002986,0,0,,
2987,Kavya Verma,Individual,PAN002987,0,0,,
2988,Summit Realty Pvt Ltd,Trust,PAN002988,0,0,,1560.0
2989,Neha Sharma,NRI Individual,PAN002989,0,0,,3160.0
2990,Zenith Holdings LLP,Pvt Ltd Company,PAN002990,0,0,,2067.0
2991,Karan Nair,Individual,PAN002991,0,0,,
2992,Arjun Menon,Individual,PAN002992,0,0,,
2993,Vikram Joshi,Individual,PAN002993,0,0,,
2994,Amit Singh,Individual,PAN002994,0,0,,
2995,Rohan Singh,Individual,PAN002995,0,0,,
2996,Sunrise Infra Pvt Ltd,Partnership Firm,PAN002996,0,0,,2306.0
2997,Zenith Infra Pvt Ltd,LLP,PAN002997,0,0,,2202.0
2998,Rohan Joshi,Individual,PAN002998,0,0,,
2999,Vertex Ventures Pvt Ltd,Pvt Ltd Company,PAN002999,0,0,,3741.0
3000,Amit Iyer,Individual,PAN003000,0,0,,
3001,Zenith Realty LLP,Partnership Firm,PAN003001,0,0,,1265.0
3002,Rohan Menon,Individual,PAN003002,0,0,,
3003,Meridian Ventures Pvt Ltd,Partnership Firm,PAN003003,0,0,,3918.0
3004,Meera Verma,Individual,PAN003004,0,0,,
3005,Ajay Rao,Individual,PAN003005,0,0,,
3006,Neha Verma,Individual,PAN003006,0,0,,
3007,Novus Enterprises LLP,Pvt Ltd Company,PAN003007,0,0,,1867.0
3008,Summit Ventures Pvt Ltd,Pvt Ltd Company,PAN003008,0,0,,1059.0
3009,Meera Patel,Individual,PAN003009,0,0,,
3010,Orbis Consultancy Pvt Ltd,Pvt Ltd Company,PAN003010,0,0,,1122.0
3011,Arjun Verma,Individual,PAN003011,0,0,,
3012,Meridian Trading Pvt Ltd,Pvt Ltd Company,PAN003012,0,0,,746.0
3013,Sneha Pillai,Individual,PAN003013,0,0,,
3014,Orbis Holdings LLP,Pvt Ltd Company,PAN003014,0,0,,1152.0
3015,Rohan Reddy,Individual,PAN003015,0,0,,
3016,Zenith Ventures Pvt Ltd,Trust,PAN003016,0,0,,2804.0
3017,Neha Singh,Individual,PAN003017,0,0,,
3018,Suresh Singh,Individual,PAN003018,0,0,,
3019,Zenith Trading LLP,Trust,PAN003019,0,0,,583.0
3020,Alpine Ventures LLP,LLP,PAN003020,0,0,,1861.0
3021,Meera Menon,Individual,PAN003021,0,0,,
3022,Horizon Consultancy Pvt Ltd,Pvt Ltd Company,PAN003022,0,0,,3374.0
3023,Divya Sharma,Individual,PAN003023,0,0,,
3024,Ajay Sharma,Individual,PAN003024,0,0,,
3025,Sneha Patel,Individual,PAN003025,0,0,,
3026,Anjali Singh,Individual,PAN003026,0,0,,
3027,Kavya Singh,Individual,PAN003027,0,0,,
3028,Neha Menon,Individual,PAN003028,0,0,,
3029,Sunrise Trading Pvt Ltd,Pvt Ltd Company,PAN003029,0,0,,1346.0
3030,Meera Iyer,Individual,PAN003030,0,0,,
3031,Crestline Ventures Pvt Ltd,Partnership Firm,PAN003031,0,0,,1969.0
3032,Divya Joshi,Individual,PAN003032,0,0,,
3033,Sneha Kulkarni,Individual,PAN003033,0,0,,
3034,Vertex Consultancy LLP,Pvt Ltd Company,PAN003034,0,0,,2728.0
3035,Karan Reddy,Individual,PAN003035,0,0,,
3036,Crestline Consultancy Pvt Ltd,Trust,PAN003036,0,0,,3525.0
3037,Arjun Joshi,Individual,PAN003037,0,0,,
3038,Anjali Gupta,NRI Individual,PAN003038,0,0,,2081.0
3039,Orbis Ventures LLP,Partnership Firm,PAN003039,0,0,,3840.0
3040,Vikram Nair,Individual,PAN003040,0,0,,
3041,Summit Enterprises LLP,Partnership Firm,PAN003041,0,0,,2757.0
3042,Rahul Nair,Individual,PAN003042,0,0,,
3043,Neha Singh,Individual,PAN003043,0,0,,
3044,Pooja Verma,NRI Individual,PAN003044,0,0,,2013.0
3045,Arjun Menon,Individual,PAN003045,0,0,,
3046,Ajay Iyer,Individual,PAN003046,0,0,,
3047,Cascade Ventures Pvt Ltd,Pvt Ltd Company,PAN003047,0,0,,1312.0
3048,Rahul Patel,Individual,PAN003048,0,0,,
3049,Rohan Iyer,Individual,PAN003049,0,0,,
3050,Rahul Patel,Individual,PAN003050,0,0,,
3051,Divya Kulkarni,Individual,PAN003051,0,0,,
3052,Neha Pillai,Individual,PAN003052,0,0,,
3053,Kavya Patel,Individual,PAN003053,0,0,,
3054,Kavya Pillai,Individual,PAN003054,0,0,,
3055,Vikram Sharma,Individual,PAN003055,0,0,,
3056,Suresh Kulkarni,Individual,PAN003056,0,0,,
3057,Sneha Iyer,Individual,PAN003057,0,0,,
3058,Cascade Enterprises LLP,Pvt Ltd Company,PAN003058,0,0,,736.0
3059,Sneha Menon,NRI Individual,PAN003059,0,0,,1809.0
3060,Neha Verma,Individual,PAN003060,0,0,,
3061,Sneha Verma,Individual,PAN003061,0,0,,
3062,Sunrise Enterprises LLP,Trust,PAN003062,0,0,,756.0
3063,Pooja Joshi,NRI Individual,PAN003063,0,0,,2288.0
3064,Priya Verma,Individual,PAN003064,0,0,,
3065,Vikram Iyer,Individual,PAN003065,0,0,,
3066,Horizon Consultancy LLP,Pvt Ltd Company,PAN003066,0,0,,2425.0
3067,Ajay Patel,Individual,PAN003067,0,0,,
3068,Pinnacle Holdings Pvt Ltd,Partnership Firm,PAN003068,0,0,,3562.0
3069,Meridian Infra Pvt Ltd,Pvt Ltd Company,PAN003069,0,0,,2818.0
3070,Pooja Iyer,Individual,PAN003070,0,0,,
3071,Vertex Enterprises LLP,Pvt Ltd Company,PAN003071,0,0,,1342.0
3072,Rahul Nair,Individual,PAN003072,0,0,,
3073,Crestline Consultancy Pvt Ltd,Pvt Ltd Company,PAN003073,0,0,,417.0
3074,Priya Sharma,Individual,PAN003074,0,0,,
3075,Meridian Trading LLP,LLP,PAN003075,0,0,,2660.0
3076,Meridian Trading LLP,Partnership Firm,PAN003076,0,0,,2951.0
3077,Meera Kulkarni,Individual,PAN003077,0,0,,
3078,Anjali Pillai,Individual,PAN003078,0,0,,
3079,Rohan Gupta,Individual,PAN003079,0,0,,
3080,Rohan Gupta,Individual,PAN003080,0,0,,
3081,Meera Menon,Individual,PAN003081,0,0,,
3082,Alpine Realty Pvt Ltd,Pvt Ltd Company,PAN003082,0,0,,1823.0
3083,Summit Ventures Pvt Ltd,LLP,PAN003083,0,0,,2192.0
3084,Sneha Desai,Individual,PAN003084,0,0,,
3085,Alpine Infra Pvt Ltd,LLP,PAN003085,0,0,,971.0
3086,Meridian Holdings Pvt Ltd,LLP,PAN003086,0,0,,1668.0
3087,Sneha Rao,Individual,PAN003087,0,0,,
3088,Amit Singh,Individual,PAN003088,0,0,,
3089,Orbis Realty LLP,Pvt Ltd Company,PAN003089,0,0,,941.0
3090,Orbis Realty LLP,Pvt Ltd Company,PAN003090,0,0,,3161.0
3091,Divya Rao,Individual,PAN003091,0,0,,
3092,Divya Verma,Individual,PAN003092,0,0,,
3093,Anjali Gupta,Individual,PAN003093,0,0,,
3094,Sneha Singh,Individual,PAN003094,0,0,,
3095,Ajay Iyer,Individual,PAN003095,0,0,,
3096,Sunrise Enterprises Pvt Ltd,Trust,PAN003096,0,0,,1857.0
3097,Sneha Nair,Individual,PAN003097,0,0,,
3098,Summit Consultancy LLP,Pvt Ltd Company,PAN003098,0,0,,1152.0
3099,Neha Pillai,Individual,PAN003099,0,0,,
3100,Rahul Reddy,Individual,PAN003100,0,0,,
3101,Anjali Menon,NRI Individual,PAN003101,0,0,,2287.0
3102,Pinnacle Realty Pvt Ltd,Pvt Ltd Company,PAN003102,0,0,,1605.0
3103,Priya Pillai,Individual,PAN003103,0,0,,
3104,Neha Pillai,Individual,PAN003104,0,0,,
3105,Divya Verma,NRI Individual,PAN003105,0,0,,3814.0
3106,Sunrise Infra LLP,Partnership Firm,PAN003106,0,0,,373.0
3107,Vikram Nair,Individual,PAN003107,0,0,,
3108,Neha Singh,Individual,PAN003108,0,0,,
3109,Suresh Kulkarni,Individual,PAN003109,0,0,,
3110,Horizon Enterprises LLP,Pvt Ltd Company,PAN003110,0,0,,234.0
3111,Sunrise Infra LLP,LLP,PAN003111,0,0,,2569.0
3112,Summit Ventures Pvt Ltd,Pvt Ltd Company,PAN003112,0,0,,3548.0
3113,Arjun Kulkarni,Individual,PAN003113,0,0,,
3114,Vikram Sharma,Individual,PAN003114,0,0,,
3115,Vikram Desai,Individual,PAN003115,0,0,,
3116,Karan Verma,Individual,PAN003116,0,0,,
3117,Pooja Iyer,Individual,PAN003117,0,0,,
3118,Crestline Consultancy Pvt Ltd,Pvt Ltd Company,PAN003118,0,0,,3023.0
3119,Divya Pillai,NRI Individual,PAN003119,0,0,,3028.0
3120,Meera Desai,NRI Individual,PAN003120,0,0,,3127.0
3121,Ajay Kulkarni,Individual,PAN003121,0,0,,
3122,Divya Kulkarni,Individual,PAN003122,0,0,,
3123,Arjun Reddy,Individual,PAN003123,0,0,,
3124,Cascade Ventures Pvt Ltd,Pvt Ltd Company,PAN003124,0,0,,3837.0
3125,Meera Patel,Individual,PAN003125,0,0,,
3126,Arjun Verma,Individual,PAN003126,0,0,,
3127,Anjali Kulkarni,Individual,PAN003127,0,0,,
3128,Meera Patel,Individual,PAN003128,0,0,,
3129,Meera Reddy,Individual,PAN003129,0,0,,
3130,Meera Verma,Individual,PAN003130,0,0,,
3131,Zenith Trading Pvt Ltd,Pvt Ltd Company,PAN003131,0,0,,1571.0
3132,Kavya Kulkarni,NRI Individual,PAN003132,0,0,,523.0
3133,Sunrise Enterprises Pvt Ltd,LLP,PAN003133,0,0,,1675.0
3134,Rahul Pillai,Individual,PAN003134,0,0,,
3135,Pooja Patel,Individual,PAN003135,0,0,,
3136,Sneha Nair,Individual,PAN003136,0,0,,
3137,Neha Desai,Individual,PAN003137,0,0,,
3138,Sneha Joshi,Individual,PAN003138,0,0,,
3139,Meera Rao,Individual,PAN003139,0,0,,
3140,Kavya Gupta,Individual,PAN003140,0,0,,
3141,Kavya Gupta,Individual,PAN003141,0,0,,
3142,Rohan Gupta,Individual,PAN003142,0,0,,
3143,Crestline Holdings Pvt Ltd,Pvt Ltd Company,PAN003143,0,0,,1510.0
3144,Karan Joshi,Individual,PAN003144,0,0,,
3145,Divya Singh,Individual,PAN003145,0,0,,
3146,Neha Gupta,Individual,PAN003146,0,0,,
3147,Suresh Iyer,Individual,PAN003147,0,0,,
3148,Pooja Rao,Individual,PAN003148,0,0,,
3149,Zenith Enterprises Pvt Ltd,Pvt Ltd Company,PAN003149,0,0,,3036.0
3150,Orbis Consultancy LLP,LLP,PAN003150,0,0,,2982.0
3151,Arjun Desai,Individual,PAN003151,0,0,,
3152,Suresh Verma,Individual,PAN003152,0,0,,
3153,Rohan Rao,Individual,PAN003153,0,0,,
3154,Sneha Sharma,Individual,PAN003154,0,0,,
3155,Orbis Trading Pvt Ltd,Pvt Ltd Company,PAN003155,0,0,,2967.0
3156,Suresh Pillai,Individual,PAN003156,0,0,,
3157,Neha Verma,Individual,PAN003157,0,0,,
3158,Kavya Gupta,Individual,PAN003158,0,0,,
3159,Meera Verma,Individual,PAN003159,0,0,,
3160,Ajay Joshi,Individual,PAN003160,0,0,,
3161,Pooja Pillai,Individual,PAN003161,0,0,,
3162,Priya Sharma,Individual,PAN003162,0,0,,
3163,Amit Joshi,Individual,PAN003163,0,0,,
3164,Divya Joshi,Individual,PAN003164,0,0,,
3165,Amit Desai,Individual,PAN003165,0,0,,
3166,Karan Patel,Individual,PAN003166,0,0,,
3167,Divya Rao,Individual,PAN003167,0,0,,
3168,Cascade Enterprises Pvt Ltd,Pvt Ltd Company,PAN003168,0,0,,2807.0
3169,Vikram Nair,Individual,PAN003169,0,0,,
3170,Vikram Kulkarni,Individual,PAN003170,0,0,,
3171,Ajay Kulkarni,Individual,PAN003171,0,0,,
3172,Anjali Pillai,Individual,PAN003172,0,0,,
3173,Pinnacle Consultancy Pvt Ltd,Pvt Ltd Company,PAN003173,0,0,,3830.0
3174,Rohan Sharma,Individual,PAN003174,0,0,,
3175,Pooja Pillai,Individual,PAN003175,0,0,,
3176,Karan Gupta,Individual,PAN003176,0,0,,
3177,Meera Pillai,Individual,PAN003177,0,0,,
3178,Sunrise Consultancy LLP,Pvt Ltd Company,PAN003178,0,0,,1274.0
3179,Arjun Gupta,Individual,PAN003179,0,0,,
3180,Rahul Pillai,Individual,PAN003180,0,0,,
3181,Crestline Infra Pvt Ltd,Pvt Ltd Company,PAN003181,0,0,,183.0
3182,Cascade Holdings Pvt Ltd,Pvt Ltd Company,PAN003182,0,0,,331.0
3183,Karan Verma,Individual,PAN003183,0,0,,
3184,Neha Singh,Individual,PAN003184,0,0,,
3185,Meridian Enterprises LLP,Pvt Ltd Company,PAN003185,0,0,,2746.0
3186,Suresh Menon,Individual,PAN003186,0,0,,
3187,Kavya Desai,Individual,PAN003187,0,0,,
3188,Priya Kulkarni,Individual,PAN003188,0,0,,
3189,Pooja Reddy,Individual,PAN003189,0,0,,
3190,Kavya Menon,Individual,PAN003190,0,0,,
3191,Ajay Patel,Individual,PAN003191,0,0,,
3192,Pinnacle Consultancy LLP,Pvt Ltd Company,PAN003192,0,0,,3612.0
3193,Summit Enterprises LLP,Pvt Ltd Company,PAN003193,0,0,,2212.0
3194,Horizon Realty LLP,LLP,PAN003194,0,0,,1727.0
3195,Orbis Trading Pvt Ltd,Pvt Ltd Company,PAN003195,0,0,,1017.0
3196,Kavya Verma,NRI Individual,PAN003196,0,0,,2762.0
3197,Kavya Pillai,Individual,PAN003197,0,0,,
3198,Priya Reddy,Individual,PAN003198,0,0,,
3199,Sneha Iyer,Individual,PAN003199,0,0,,
3200,Neha Iyer,Individual,PAN003200,0,0,,
3201,Vikram Rao,Individual,PAN003201,0,0,,
3202,Pooja Verma,Individual,PAN003202,0,0,,
3203,Amit Gupta,Individual,PAN003203,0,0,,
3204,Ajay Patel,Individual,PAN003204,0,0,,
3205,Neha Rao,Individual,PAN003205,0,0,,
3206,Summit Holdings LLP,Partnership Firm,PAN003206,0,0,,124.0
3207,Summit Infra Pvt Ltd,Partnership Firm,PAN003207,0,0,,332.0
3208,Meridian Realty LLP,Partnership Firm,PAN003208,0,0,,1212.0
3209,Anjali Desai,Individual,PAN003209,0,0,,
3210,Meridian Trading Pvt Ltd,Trust,PAN003210,0,0,,158.0
3211,Meera Iyer,Individual,PAN003211,0,0,,
3212,Meera Desai,Individual,PAN003212,0,0,,
3213,Suresh Iyer,NRI Individual,PAN003213,0,0,,607.0
3214,Priya Patel,Individual,PAN003214,0,0,,
3215,Alpine Realty Pvt Ltd,LLP,PAN003215,0,0,,705.0
3216,Crestline Trading LLP,Partnership Firm,PAN003216,0,0,,366.0
3217,Orbis Consultancy LLP,LLP,PAN003217,0,0,,2281.0
3218,Orbis Realty LLP,LLP,PAN003218,0,0,,1725.0
3219,Suresh Patel,Individual,PAN003219,0,0,,
3220,Ajay Menon,NRI Individual,PAN003220,0,0,,2263.0
3221,Meridian Consultancy Pvt Ltd,Pvt Ltd Company,PAN003221,0,0,,1990.0
3222,Vikram Kulkarni,NRI Individual,PAN003222,0,0,,2903.0
3223,Ajay Pillai,Individual,PAN003223,0,0,,
3224,Karan Reddy,NRI Individual,PAN003224,0,0,,3824.0
3225,Meridian Enterprises LLP,LLP,PAN003225,0,0,,3038.0
3226,Suresh Desai,Individual,PAN003226,0,0,,
3227,Karan Menon,Individual,PAN003227,0,0,,
3228,Neha Menon,Individual,PAN003228,0,0,,
3229,Orbis Ventures Pvt Ltd,LLP,PAN003229,0,0,,3233.0
3230,Pooja Gupta,Individual,PAN003230,0,0,,
3231,Rohan Singh,Individual,PAN003231,0,0,,
3232,Cascade Trading LLP,Pvt Ltd Company,PAN003232,0,0,,505.0
3233,Arjun Verma,Individual,PAN003233,0,0,,
3234,Anjali Rao,Individual,PAN003234,0,0,,
3235,Alpine Infra Pvt Ltd,Pvt Ltd Company,PAN003235,0,0,,2939.0
3236,Sneha Reddy,Individual,PAN003236,0,0,,
3237,Neha Pillai,NRI Individual,PAN003237,0,0,,3382.0
3238,Amit Menon,Individual,PAN003238,0,0,,
3239,Sneha Verma,Individual,PAN003239,0,0,,
3240,Rahul Desai,Individual,PAN003240,0,0,,
3241,Anjali Rao,Individual,PAN003241,0,0,,
3242,Summit Consultancy LLP,Pvt Ltd Company,PAN003242,0,0,,2245.0
3243,Meera Gupta,Individual,PAN003243,0,0,,
3244,Karan Gupta,Individual,PAN003244,0,0,,
3245,Anjali Iyer,Individual,PAN003245,0,0,,
3246,Priya Iyer,Individual,PAN003246,0,0,,
3247,Kavya Kulkarni,Individual,PAN003247,0,0,,
3248,Vikram Kulkarni,Individual,PAN003248,0,0,,
3249,Summit Enterprises Pvt Ltd,Pvt Ltd Company,PAN003249,0,0,,3541.0
3250,Divya Iyer,Individual,PAN003250,0,0,,
3251,Sneha Pillai,Individual,PAN003251,0,0,,
3252,Novus Trading Pvt Ltd,Trust,PAN003252,0,0,,469.0
3253,Sneha Patel,Individual,PAN003253,0,0,,
3254,Crestline Holdings Pvt Ltd,LLP,PAN003254,0,0,,1735.0
3255,Rahul Verma,Individual,PAN003255,0,0,,
3256,Pooja Iyer,Individual,PAN003256,0,0,,
3257,Neha Pillai,Individual,PAN003257,0,0,,
3258,Divya Nair,Individual,PAN003258,0,0,,
3259,Divya Joshi,Individual,PAN003259,0,0,,
3260,Vikram Singh,Individual,PAN003260,0,0,,
3261,Rohan Reddy,Individual,PAN003261,0,0,,
3262,Meera Gupta,Individual,PAN003262,0,0,,
3263,Arjun Menon,Individual,PAN003263,0,0,,
3264,Alpine Ventures LLP,Trust,PAN003264,0,0,,3275.0
3265,Karan Kulkarni,Individual,PAN003265,0,0,,
3266,Pooja Menon,Individual,PAN003266,0,0,,
3267,Neha Pillai,Individual,PAN003267,0,0,,
3268,Anjali Nair,Individual,PAN003268,0,0,,
3269,Novus Realty Pvt Ltd,LLP,PAN003269,0,0,,2070.0
3270,Arjun Menon,Individual,PAN003270,0,0,,
3271,Cascade Trading LLP,Trust,PAN003271,0,0,,2721.0
3272,Anjali Reddy,Individual,PAN003272,0,0,,
3273,Horizon Consultancy Pvt Ltd,LLP,PAN003273,0,0,,1826.0
3274,Amit Nair,Individual,PAN003274,0,0,,
3275,Anjali Verma,Individual,PAN003275,0,0,,
3276,Amit Pillai,Individual,PAN003276,0,0,,
3277,Rohan Desai,Individual,PAN003277,0,0,,
3278,Anjali Iyer,Individual,PAN003278,0,0,,
3279,Sneha Patel,Individual,PAN003279,0,0,,
3280,Orbis Consultancy Pvt Ltd,LLP,PAN003280,0,0,,1814.0
3281,Arjun Sharma,Individual,PAN003281,0,0,,
3282,Ajay Menon,Individual,PAN003282,0,0,,
3283,Arjun Singh,Individual,PAN003283,0,0,,
3284,Rahul Menon,Individual,PAN003284,0,0,,
3285,Rahul Verma,Individual,PAN003285,0,0,,
3286,Ajay Pillai,Individual,PAN003286,0,0,,
3287,Vikram Desai,Individual,PAN003287,0,0,,
3288,Suresh Gupta,Individual,PAN003288,0,0,,
3289,Crestline Realty LLP,LLP,PAN003289,0,0,,1831.0
3290,Ajay Joshi,Individual,PAN003290,0,0,,
3291,Ajay Kulkarni,Individual,PAN003291,0,0,,
3292,Meera Desai,Individual,PAN003292,0,0,,
3293,Vikram Rao,Individual,PAN003293,0,0,,
3294,Meridian Holdings LLP,Partnership Firm,PAN003294,0,0,,2339.0
3295,Pinnacle Realty LLP,Trust,PAN003295,0,0,,146.0
3296,Amit Rao,Individual,PAN003296,0,0,,
3297,Anjali Gupta,Individual,PAN003297,0,0,,
3298,Crestline Holdings LLP,Pvt Ltd Company,PAN003298,0,0,,2736.0
3299,Pooja Sharma,Individual,PAN003299,0,0,,
3300,Orbis Consultancy Pvt Ltd,Pvt Ltd Company,PAN003300,0,0,,2152.0
3301,Kavya Menon,Individual,PAN003301,0,0,,
3302,Priya Menon,Individual,PAN003302,0,0,,
3303,Meridian Holdings LLP,LLP,PAN003303,0,0,,1157.0
3304,Alpine Infra Pvt Ltd,Pvt Ltd Company,PAN003304,0,0,,191.0
3305,Meera Menon,Individual,PAN003305,0,0,,
3306,Vikram Iyer,Individual,PAN003306,0,0,,
3307,Vertex Consultancy LLP,LLP,PAN003307,0,0,,3324.0
3308,Alpine Ventures LLP,Pvt Ltd Company,PAN003308,0,0,,3820.0
3309,Meera Singh,Individual,PAN003309,0,0,,
3310,Novus Trading LLP,Pvt Ltd Company,PAN003310,0,0,,928.0
3311,Suresh Patel,Individual,PAN003311,0,0,,
3312,Zenith Consultancy Pvt Ltd,Pvt Ltd Company,PAN003312,0,0,,3692.0
3313,Sunrise Enterprises LLP,Pvt Ltd Company,PAN003313,0,0,,163.0
3314,Priya Singh,Individual,PAN003314,0,0,,
3315,Karan Sharma,Individual,PAN003315,0,0,,
3316,Cascade Trading LLP,Pvt Ltd Company,PAN003316,0,0,,1658.0
3317,Meera Joshi,Individual,PAN003317,0,0,,
3318,Pooja Singh,Individual,PAN003318,0,0,,
3319,Rohan Nair,Individual,PAN003319,0,0,,
3320,Crestline Infra Pvt Ltd,Pvt Ltd Company,PAN003320,0,0,,1635.0
3321,Rahul Nair,Individual,PAN003321,0,0,,
3322,Neha Rao,Individual,PAN003322,0,0,,
3323,Kavya Menon,Individual,PAN003323,0,0,,
3324,Arjun Menon,Individual,PAN003324,0,0,,
3325,Priya Patel,Individual,PAN003325,0,0,,
3326,Vertex Ventures Pvt Ltd,Pvt Ltd Company,PAN003326,0,0,,1248.0
3327,Meera Patel,Individual,PAN003327,0,0,,
3328,Sunrise Ventures LLP,LLP,PAN003328,0,0,,2788.0
3329,Amit Verma,Individual,PAN003329,0,0,,
3330,Suresh Verma,Individual,PAN003330,0,0,,
3331,Sneha Menon,Individual,PAN003331,0,0,,
3332,Kavya Nair,NRI Individual,PAN003332,0,0,,1926.0
3333,Kavya Joshi,Individual,PAN003333,0,0,,
3334,Neha Gupta,Individual,PAN003334,0,0,,
3335,Rohan Rao,Individual,PAN003335,0,0,,
3336,Sunrise Infra LLP,Pvt Ltd Company,PAN003336,0,0,,3121.0
3337,Rahul Sharma,Individual,PAN003337,0,0,,
3338,Arjun Reddy,Individual,PAN003338,0,0,,
3339,Sunrise Realty LLP,Pvt Ltd Company,PAN003339,0,0,,3113.0
3340,Suresh Nair,Individual,PAN003340,0,0,,
3341,Meera Desai,NRI Individual,PAN003341,0,0,,2730.0
3342,Ajay Kulkarni,Individual,PAN003342,0,0,,
3343,Arjun Joshi,Individual,PAN003343,0,0,,
3344,Ajay Rao,Individual,PAN003344,0,0,,
3345,Anjali Singh,Individual,PAN003345,0,0,,
3346,Meridian Infra Pvt Ltd,Pvt Ltd Company,PAN003346,0,0,,1016.0
3347,Zenith Consultancy LLP,Partnership Firm,PAN003347,0,0,,3866.0
3348,Divya Singh,Individual,PAN003348,0,0,,
3349,Suresh Pillai,Individual,PAN003349,0,0,,
3350,Alpine Ventures Pvt Ltd,Pvt Ltd Company,PAN003350,0,0,,2757.0
3351,Anjali Reddy,Individual,PAN003351,0,0,,
