property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable,sale_listing_id,sale_ask_value,sale_fair_value,sale_price_deviation_pct,broker_phone,broker_listing_count,description_reuse_count,days_on_market,num_images,sale_is_fraud,sale_fraud_type,rent_listing_id,rent_ask_value,rent_fair_value,rent_price_deviation_pct,rent_broker_phone,rent_broker_listing_count,rent_description_reuse_count,rent_days_on_market,rent_num_images,rent_is_fraud,rent_fraud_type,avg_rental_yield_pct,avg_yoy_appreciation_pct,stability_score,yield_norm,appreciation_norm,stability_norm,buyer_name,buyer_type,buyer_pan_hash,seller_name,declared_value,cash_component_pct,holding_period_days,undervaluation_pct,is_rapid_flip,is_shell_pattern,buyer_txn_count,financing_type,aml_flag,pattern_types,is_ring_txn,sale_fraud_probability,rent_fraud_probability,fraud_probability,fraud_type,aml_risk_probability,price_fairness_score,trust_score,compliance_score,investment_score,prism_score_raw,prism_score,prism_band,rent_price_fairness_score,rent_trust_score,rent_prism_score,rent_prism_band
103433,Kolkata,Tollygunge,700033,Tier1,mid,Studio/1RK,1.6,1,354.1,18,Local Developer Co,0.55,Tier3,0,,8,"Landscaped Garden, Visitor Parking, Swimming Pool, Lift, Children's Play Area, Indoor Games Room, Jogging Track, 24/7 Security",3553.0,4451.0,1576338.0,4777.0,1691826.0,0.06,94580.0,15763.0,8930.0,9655.0,6.8,1,1,1,505178,1693845.0,1576338.0,7.45,+91-9520957194,33,1,132,5,0,none,505179.0,5617.0,8930.0,-37.1,+91-9807837077,47.0,1.0,21.0,2.0,1.0,price_manipulation,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Suresh Iyer,Individual,PAN019237,Vertex Holdings Pvt Ltd,1621370.0,0.0,2995,-2.8567477279618965,0,0,1,Bank Loan,0,none,0,0.040200293,0.9980989098548889,0.040200293,none,0.042359803,0.6275,0.8543297538757324,0.9576402,0.6297519429486083,0.74563294351799,747,Good,0.0,0.04011592662334443,488.0,Needs Review
103434,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.7,2,1476.8,3,Oberoi Realty,0.9,Tier1,1,PREG90344,6,"Gymnasium, Jogging Track, CCTV, Clubhouse, Lift, Children's Play Area",4234.0,5646.0,8338090.0,6001.0,8862585.0,0.06,500285.0,30000.0,38521.0,40704.0,5.54,1,1,1,505180,8729023.0,8338090.0,4.69,+91-9861053448,41,1,142,8,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Orbis Trading Pvt Ltd,Partnership Firm,PAN005280,Meera Rao,8429533.0,3.3,2742,-1.0966900093426672,0,0,2,Bank Loan,0,none,0,0.14107886,,0.14107886,none,0.084310755,0.7655,0.8730829887390137,0.91568923,0.6297519429486083,0.7863662728141021,772,Excellent,,,,
103435,Kolkata,Tollygunge,700033,Tier1,mid,Villa,1.82,3,4137.7,8,Brigade Group,0.88,Tier1,1,PREG82313,11,"Visitor Parking, Children's Play Area, CCTV, Landscaped Garden, Clubhouse, Lift, 24/7 Security, Power Backup, Gymnasium, Indoor Games Room, Jogging Track",4413.0,8975.0,37136025.0,9338.0,38636530.0,0.06,2228161.0,30000.0,156919.0,157738.0,5.07,0,1,1,505181,37828600.0,37136025.0,1.86,+91-9961088337,29,1,31,14,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Rohan Kulkarni,Individual,PAN022130,Neha Singh,29297048.0,1.0,3110,21.1088208821488,0,0,2,Self-funded,1,undervaluation,0,0.008540946,,0.008540946,none,0.9898726,0.907,0.9843402377128601,0.010127425,0.6297519429486083,0.7263591709464934,736,Good,,,,
103436,Kolkata,Tollygunge,700033,Tier1,mid,Villa,1.92,3,3964.4,11,Puravankara,0.8,Tier2,1,PREG87559,4,"Gymnasium, Clubhouse, Indoor Games Room, Power Backup",3590.0,5657.0,22427522.0,6032.0,23914298.0,0.06,1345651.0,30000.0,121046.0,129917.0,6.48,1,0,1,505182,24022056.0,22427522.0,7.11,+91-9519607455,24,77,31,9,1,recycled_description,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Neha Menon,Individual,PAN014896,Amit Desai,22461548.0,2.5,460,-0.1517153789883697,0,0,2,Self-funded,0,none,0,0.99629253,,0.99629253,recycled_description,0.05695848,0.6445,0.13915134832635523,0.9430415,0.6297519429486083,0.533989621709935,620,Fair,,,,
103437,Kolkata,Tollygunge,700033,Tier1,mid,Villa,1.74,3,2980.4,3,Oberoi Realty,0.9,Tier1,1,PREG50481,4,"Visitor Parking, Clubhouse, Indoor Games Room, Power Backup",3736.0,6663.0,19859605.0,6580.0,19612109.0,0.06,1191576.0,30000.0,85567.0,85816.0,5.17,0,0,1,505183,20112256.0,19859605.0,1.27,+91-9127315264,31,1,16,3,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Meridian Enterprises LLP,LLP,PAN009766,Priya Joshi,15241211.0,2.2,2442,23.25521580111991,0,0,1,Mixed,1,undervaluation,0,0.0154156685,,0.0154156685,none,0.9819583,0.9365,0.9798967175483704,0.01804167,0.6297519429486083,0.7350632516431581,741,Good,,,,
103438,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.78,1,699.9,7,Sobha Ltd,0.91,Tier1,1,PREG64983,4,"Landscaped Garden, Indoor Games Room, CCTV, Swimming Pool",3539.0,5129.0,3589755.0,5527.0,3868119.0,0.06,215385.0,30000.0,16635.0,18237.0,5.56,1,0,1,505184,4000898.0,3589755.0,11.45,+91-9212550742,35,1,26,5,0,none,505185.0,18572.0,16635.0,11.64,+91-9921357205,42.0,1.0,64.0,6.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Kavya Patel,Individual,PAN018317,Novus Holdings LLP,3562152.0,2.6,1781,0.7689382701604984,0,0,1,Self-funded,0,none,0,0.33716667,0.06275472790002823,0.33716667,none,0.09896753,0.4275,0.7071083747863769,0.90103245,0.6297519429486083,0.6329753713057709,680,Good,0.4179999999999999,0.9403584812849759,720.0,Good
103439,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.94,3,974.2,19,Lodha Group,0.95,Tier1,1,PREG50482,10,"Landscaped Garden, Swimming Pool, Clubhouse, CCTV, Children's Play Area, Jogging Track, Visitor Parking, Power Backup, Gymnasium, Lift",4160.0,5816.0,5665320.0,6074.0,5916522.0,0.06,339919.0,30000.0,26862.0,29262.0,5.69,1,1,1,505186,5952051.0,5665320.0,5.06,+91-9522526071,35,1,127,11,0,none,505187.0,29737.0,26862.0,10.7,+91-9272127411,37.0,1.0,63.0,11.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Priya Menon,Individual,PAN025096,Orbis Infra Pvt Ltd,5572293.0,2.5,1103,1.6420431679057848,0,0,1,Bank Loan,0,none,0,0.1062908,0.04521676525473595,0.1062908,none,0.040032633,0.747,0.9061528530120849,0.9599674,0.6297519429486083,0.7973789478610229,778,Excellent,0.4650000000000001,0.9580657495334743,737.0,Good
103440,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.7,3,1340.0,19,Runwal Group,0.78,Tier2,1,PREG73025,8,"Clubhouse, 24/7 Security, Gymnasium, Landscaped Garden, Lift, CCTV, Indoor Games Room, Jogging Track",3693.0,4540.0,6083490.0,5045.0,6760445.0,0.06,365009.0,30000.0,29553.0,30695.0,5.83,1,1,1,505188,6633257.0,6083490.0,9.04,+91-9965215759,26,1,69,2,1,fake_listing,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Rahul Rao,Individual,PAN024301,Cascade Enterprises Pvt Ltd,5721832.0,3.7,2808,5.944909911909118,0,0,2,Bank Loan,0,none,0,0.023013724,,0.023013724,fake_listing,0.07040515,0.548,0.9650383754730224,0.9295949,0.6297519429486083,0.7507887384770584,750,Excellent,,,,
103441,Kolkata,Tollygunge,700033,Tier1,mid,Villa,1.65,4,4036.4,24,Local Developer Co,0.55,Tier3,0,,7,"Power Backup, Children's Play Area, Gymnasium, Visitor Parking, Swimming Pool, 24/7 Security, Jogging Track",4477.0,6525.0,26337332.0,7022.0,28345346.0,0.06,1580240.0,30000.0,119814.0,118876.0,5.46,1,1,1,505189,28854053.0,26337332.0,9.56,+91-9497258017,39,1,88,9,0,none,505190.0,119223.0,119814.0,-0.49,+91-9711850666,29.0,1.0,47.0,3.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Cascade Ventures LLP,Trust,PAN004097,Anjali Desai,34128768.0,2.4,21,-29.58323948682425,1,0,1,Self-funded,1,rapid_flip,0,0.015627716,0.025273893028497696,0.015627716,none,0.98990285,0.522,0.8752164134979248,0.010097146,0.6297519429486083,0.5781174817382317,647,Fair,0.9755,0.8670171909257769,727.0,Good
103442,Kolkata,Tollygunge,700033,Tier1,mid,Independent House,1.5,3,1870.1,9,Prestige Group,0.92,Tier1,1,PREG20727,2,"Lift, Children's Play Area",3613.0,4793.0,8962701.0,5346.0,9998696.0,0.06,537762.0,30000.0,47474.0,50080.0,6.36,1,0,1,505191,10107116.0,8962701.0,12.77,+91-9651652452,33,1,90,5,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Pinnacle Trading Pvt Ltd,LLP,PAN006625,Zenith Enterprises LLP,8535607.0,2.9,857,4.765237622007026,0,0,1,Bank Loan,0,none,0,0.09668662,,0.09668662,none,0.089082055,0.36150000000000004,0.912216424369812,0.91091794,0.6297519429486083,0.6761906156323624,706,Good,,,,
103443,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.9,2,788.1,23,Runwal Group,0.78,Tier2,1,PREG28513,7,"CCTV, Landscaped Garden, 24/7 Security, Power Backup, Visitor Parking, Clubhouse, Indoor Games Room",4617.0,5472.0,4312613.0,6104.0,4810890.0,0.06,258757.0,30000.0,21506.0,22002.0,5.98,0,1,1,505192,5040859.0,4312613.0,16.89,+91-9785287153,34,1,124,2,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Divya Desai,Individual,PAN013080,Divya Sharma,4045376.0,5.5,2497,6.196637630132822,0,0,1,Bank Loan,0,none,0,0.10419347,,0.10419347,none,0.12694551,0.15549999999999997,0.8960355683326721,0.8730545,0.6297519429486083,0.6038568408368301,662,Good,,,,
103444,Kolkata,Tollygunge,700033,Tier1,mid,Studio/1RK,1.91,1,390.5,1,Kolte-Patil,0.82,Tier2,1,PREG23591,12,"24/7 Security, Gymnasium, Visitor Parking, Indoor Games Room, Swimming Pool, Jogging Track, Power Backup, Lift, Landscaped Garden, CCTV, Children's Play Area, Clubhouse",5007.0,8264.0,3226875.0,8844.0,3453522.0,0.06,193612.0,30000.0,14940.0,14631.0,5.56,0,1,1,505193,3551030.0,3226875.0,10.05,+91-9179308582,41,1,25,13,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Neha Singh,Individual,PAN012441,Priya Reddy,3385315.0,4.4,469,-4.9100135580089095,0,0,1,Self-funded,0,none,0,0.24631298,,0.24631298,none,0.07562762,0.49749999999999994,0.778034000301361,0.9243724,0.6297519429486083,0.6787540420792769,707,Good,,,,
103445,Kolkata,Tollygunge,700033,Tier1,mid,Studio/1RK,1.82,1,314.5,0,Sobha Ltd,0.91,Tier1,1,PREG19458,4,"Clubhouse, CCTV, Children's Play Area, Power Backup",4428.0,6991.0,2198416.0,7763.0,2441137.0,0.06,131905.0,21984.0,12094.0,12090.0,6.6,1,0,1,505194,2448472.0,2198416.0,11.37,+91-9856959104,44,1,171,4,0,none,505195.0,11871.0,12094.0,-1.84,+91-9313202828,34.0,1.0,61.0,2.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Novus Infra LLP,Partnership Firm,PAN022479,Meridian Realty LLP,2132229.0,1.4,762,3.010667680730126,0,0,1,NBFC Loan,0,none,0,0.044238824,0.03062923066318035,0.044238824,none,0.226567,0.4315,0.9560970627784728,0.77343297,0.6297519429486083,0.6897320545480918,714,Good,0.908,0.9676651539362966,802.0,Excellent
103446,Kolkata,Tollygunge,700033,Tier1,mid,Row House,1.66,3,2083.8,16,Brigade Group,0.88,Tier1,1,PREG50831,0,,4227.0,5929.0,12354421.0,5988.0,12478685.0,0.06,741265.0,30000.0,68240.0,72612.0,6.63,0,0,1,505196,12603867.0,12354421.0,2.02,+91-9620463206,30,1,6,13,0,none,505197.0,71967.0,68240.0,5.46,+91-9221326291,40.0,1.0,75.0,11.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Crestline Realty Pvt Ltd,Pvt Ltd Company,PAN031115,Meera Rao,12543083.0,0.0,29,-1.5270808725070968,1,0,2,Bank Loan,0,none,0,0.02855358,0.021138541400432587,0.02855358,none,0.08204105,0.899,0.9673294297218322,0.917959,0.6297519429486083,0.8550306668399047,813,Excellent,0.727,0.9736322398096322,783.0,Excellent
103447,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.81,2,919.9,18,Regional Builders Ltd,0.5,Tier3,1,PREG51970,12,"Power Backup, Gymnasium, Lift, Landscaped Garden, CCTV, Children's Play Area, Clubhouse, Visitor Parking, Swimming Pool, Indoor Games Room, 24/7 Security, Jogging Track",4160.0,5536.0,5092549.0,5917.0,5443750.0,0.06,305553.0,30000.0,23550.0,23545.0,5.55,1,1,1,505198,5449877.0,5092549.0,7.02,+91-9991413795,36,1,133,2,0,none,505199.0,23198.0,23550.0,-1.49,+91-9862417905,31.0,1.0,82.0,3.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Sneha Menon,Individual,PAN022688,Ajay Reddy,4759737.0,2.9,3617,6.535273396485729,0,0,1,Self-funded,0,none,0,0.048718266,0.04420780763030052,0.048718266,none,0.070955,0.649,0.9235895180702209,0.929045,0.6297519429486083,0.76857160332901,761,Excellent,0.9255,0.9274233635142445,812.0,Excellent
103448,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.57,3,926.4,22,Lodha Group,0.95,Tier1,1,PREG45019,7,"Swimming Pool, Indoor Games Room, Landscaped Garden, Clubhouse, Visitor Parking, Jogging Track, Children's Play Area",4580.0,5414.0,5015735.0,5491.0,5087534.0,0.06,300944.0,30000.0,24492.0,25008.0,5.86,1,1,1,505200,5053379.0,5015735.0,0.75,+91-9644550627,39,1,17,2,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Alpine Ventures Pvt Ltd,Partnership Firm,PAN025045,Neha Iyer,4903950.0,3.4,3171,2.228686324137938,0,0,1,Self-funded,0,none,0,0.13883354,,0.13883354,none,0.08183312,0.9625,0.8784915294647216,0.9181669,0.6297519429486083,0.8474604848931503,808,Excellent,,,,
103449,Kolkata,Tollygunge,700033,Tier1,mid,Villa,1.64,4,3934.9,7,Kolte-Patil,0.82,Tier2,1,PREG49128,12,"Children's Play Area, Indoor Games Room, Lift, CCTV, Power Backup, Swimming Pool, Gymnasium, 24/7 Security, Jogging Track, Clubhouse, Visitor Parking, Landscaped Garden",4809.0,10031.0,39472488.0,10164.0,39994077.0,0.06,2368349.0,30000.0,166727.0,168285.0,5.07,1,1,1,505201,40632940.0,39472488.0,2.94,+91-9218296648,41,1,9,10,0,none,,,,,,,,,,,,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Arjun Reddy,Individual,PAN032094,Divya Patel,39431733.0,3.3,961,0.103249128861601,0,0,1,Self-funded,0,none,0,0.09772602,,0.09772602,none,0.14528449,0.853,0.9043329047203064,0.8547155,0.6297519429486083,0.812845197989769,788,Excellent,,,,
103450,Kolkata,Tollygunge,700033,Tier1,mid,Apartment,1.77,2,705.3,22,Oberoi Realty,0.9,Tier1,1,PREG94163,6,"Lift, 24/7 Security, Gymnasium, Swimming Pool, Clubhouse, CCTV",3795.0,4588.0,3235845.0,4516.0,3185293.0,0.06,194151.0,30000.0,16630.0,17723.0,6.17,1,1,1,505202,3211077.0,3235845.0,-0.77,+91-9862664925,31,1,11,14,0,none,505203.0,17200.0,16630.0,3.43,+91-9406923322,36.0,1.0,4.0,3.0,0.0,none,5.6342,6.608,0.2870951889561879,0.98740542318718,0.288863976083707,0.5962209162012669,Amit Pillai,Individual,PAN005630,Neha Verma,3235363.0,4.7,1171,0.0148956454959987,0,0,1,Mixed,0,none,0,0.047530852,0.020861374214291573,0.047530852,none,0.073235,0.9615,0.9525988035202027,0.926765,0.6297519429486083,0.8706823924134445,822,Excellent,0.8285,0.9752678319178522,803.0,Excellent
103451,Kolkata,Park Street,700016,Tier1,premium,Row House,0.64,3,1553.6,4,Sobha Ltd,0.91,Tier1,1,PREG65231,0,,13705.0,19605.0,30457680.0,20869.0,32422193.0,0.06,1827461.0,30000.0,104477.0,102666.0,4.12,1,0,1,505204,31614509.0,30457680.0,3.8,+91-9235179755,40,1,43,14,0,none,,,,,,,,,,,,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Arjun Pillai,Individual,PAN006936,Sneha Gupta,31497135.0,0.0,1769,-3.412784558771384,0,0,1,Self-funded,0,none,0,0.04396722,,0.04396722,none,0.029908746,0.81,0.9563278519630432,0.9700912,0.3167983866790156,0.7546116358161772,753,Excellent,,,,
103452,Kolkata,Park Street,700016,Tier1,premium,Apartment,0.67,3,864.6,24,Lodha Group,0.95,Tier1,1,PREG14252,7,"Indoor Games Room, Clubhouse, Visitor Parking, Power Backup, Swimming Pool, Jogging Track, Landscaped Garden",13453.0,16872.0,14586659.0,17390.0,15034890.0,0.06,875200.0,30000.0,44368.0,45516.0,3.65,0,1,1,505205,15070917.0,14586659.0,3.32,+91-9563399937,42,1,60,7,0,none,,,,,,,,,,,,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Suresh Kulkarni,Individual,PAN003056,Crestline Consultancy Pvt Ltd,14412159.0,2.8,1708,1.1962986177986337,0,0,1,Self-funded,0,none,0,0.08206996,,0.08206996,none,0.14480071,0.8340000000000001,0.926740535736084,0.8551993,0.3167983866790156,0.7357016519809569,741,Good,,,,
103453,Kolkata,Park Street,700016,Tier1,premium,Row House,0.62,3,1632.5,3,Regional Builders Ltd,0.5,Tier3,1,PREG42246,2,"Landscaped Garden, CCTV",16004.0,22402.0,36570251.0,24648.0,40237804.0,0.06,2194215.0,30000.0,87448.0,93359.0,2.87,0,0,1,505206,41163208.0,36570251.0,12.56,+91-9293503633,37,1,53,12,0,none,505207.0,91565.0,87448.0,4.71,+91-9678587710,21.0,1.0,52.0,7.0,0.0,none,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Arjun Rao,Individual,PAN024349,Anjali Singh,34695902.0,0.5,84,5.125338078756966,1,0,2,Bank Loan,0,none,0,0.03762615,0.021764449775218964,0.03762615,none,0.30585277,0.372,0.9330177807807922,0.6941472,0.3167983866790156,0.5748270182634199,645,Fair,0.7645,0.9465002176910638,718.0,Good
103454,Kolkata,Park Street,700016,Tier1,premium,Apartment,0.56,3,637.0,15,Prestige Group,0.92,Tier1,1,PREG98191,8,"Lift, Indoor Games Room, Gymnasium, Children's Play Area, Landscaped Garden, Clubhouse, 24/7 Security, Visitor Parking",15428.0,20908.0,13317751.0,21938.0,13973698.0,0.06,799065.0,30000.0,37536.0,39264.0,3.38,0,1,1,505208,14230072.0,13317751.0,6.85,+91-9404794074,34,1,30,14,0,none,505209.0,39215.0,37536.0,4.47,+91-9567563337,28.0,1.0,86.0,4.0,0.0,none,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Arjun Joshi,Individual,PAN020886,Amit Rao,13651907.0,39.5,60,-2.5091023251598563,1,0,1,Bank Loan,1,high_cash,0,0.011210592,0.014180749654769897,0.011210592,none,0.97329867,0.6575,0.9848709696769714,0.026701331,0.3167983866790156,0.5759160873367692,646,Fair,0.7765,0.9823463627934456,667.0,Good
103455,Kolkata,Park Street,700016,Tier1,premium,Apartment,0.5,1,1275.7,21,Regional Builders Ltd,0.5,Tier3,1,PREG58981,12,"CCTV, Children's Play Area, Gymnasium, Visitor Parking, Landscaped Garden, Lift, Power Backup, 24/7 Security, Clubhouse, Jogging Track, Indoor Games Room, Swimming Pool",14391.0,17517.0,22345873.0,17118.0,21836455.0,0.06,1340752.0,30000.0,70004.0,75270.0,3.76,1,1,1,505210,21684948.0,22345873.0,-2.96,+91-9253185212,37,1,44,7,0,none,505211.0,70401.0,70004.0,0.57,+91-9631349080,37.0,1.0,11.0,9.0,0.0,none,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Novus Realty Pvt Ltd,LLP,PAN032234,Vikram Pillai,22971046.0,2.2,2082,-2.797711237327805,0,0,1,NBFC Loan,0,none,0,0.029900583,0.04394759237766266,0.029900583,none,0.092279166,0.852,0.9395844841003418,0.9077208,0.3167983866790156,0.7528330655122604,752,Excellent,0.9715,0.9276445464789868,771.0,Excellent
103456,Kolkata,Park Street,700016,Tier1,premium,Apartment,0.37,1,1340.7,20,Brigade Group,0.88,Tier1,1,PREG97480,11,"Landscaped Garden, Visitor Parking, Power Backup, CCTV, 24/7 Security, Jogging Track, Swimming Pool, Indoor Games Room, Children's Play Area, Lift, Gymnasium",13887.0,17226.0,23094528.0,18026.0,24166622.0,0.06,1385672.0,30000.0,66574.0,71892.0,3.46,1,1,1,505212,23806813.0,23094528.0,3.08,+91-9210602891,28,2,113,4,1,duplicate_listing,,,,,,,,,,,,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Meera Desai,Individual,PAN008923,Rahul Verma,23216803.0,5.6,1315,-0.529454423143006,0,0,1,Bank Loan,0,none,0,0.98196155,,0.98196155,duplicate_listing,0.04876048,0.846,0.1569326839208603,0.9512395,0.3167983866790156,0.5227653367472495,614,Fair,,,,
103457,Kolkata,Park Street,700016,Tier1,premium,Studio/1RK,0.58,1,252.3,7,DLF Ltd,0.92,Tier1,1,PREG78690,3,"CCTV, Children's Play Area, Indoor Games Room",15242.0,21821.0,5504434.0,24367.0,6146848.0,0.06,330266.0,30000.0,15563.0,15722.0,3.39,1,0,1,505213,6171916.0,5504434.0,12.13,+91-9297085007,32,1,97,11,0,none,505214.0,15718.0,15563.0,1.0,+91-9926604330,31.0,1.0,85.0,9.0,0.0,none,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Zenith Realty Pvt Ltd,Pvt Ltd Company,PAN027274,Horizon Trading Pvt Ltd,5437314.0,4.1,2653,1.219380593899391,0,0,1,Bank Loan,0,none,0,0.050856385,0.025528201833367348,0.050856385,none,0.11294598,0.39349999999999996,0.9511720532417297,0.887054,0.3167983866790156,0.6156593284822309,669,Good,0.95,0.9727010284416377,773.0,Excellent
103458,Kolkata,Park Street,700016,Tier1,premium,Villa,0.46,4,3245.2,2,Prestige Group,0.92,Tier1,1,PREG83839,5,"Visitor Parking, Swimming Pool, Power Backup, Lift, Clubhouse",17995.0,35926.0,116585619.0,39838.0,129281912.0,0.06,6995137.0,30000.0,278150.0,287055.0,2.86,1,0,1,505215,127858580.0,116585619.0,9.67,+91-9434966744,36,1,171,4,0,none,,,,,,,,,,,,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Vikram Rao,Individual,PAN015296,Arjun Nair,116966592.0,1.3,2603,-0.3267752946441876,0,0,1,Bank Loan,0,none,0,0.05664115,,0.05664115,none,0.04281934,0.5165,0.9462550276756286,0.9571807,0.3167983866790156,0.6616032187200391,697,Good,,,,
103459,Kolkata,Park Street,700016,Tier1,premium,Penthouse,0.74,3,1848.2,6,Prestige Group,0.92,Tier1,1,PREG89726,7,"Children's Play Area, Jogging Track, Visitor Parking, Gymnasium, Lift, Clubhouse, Landscaped Garden",14796.0,31720.0,58624753.0,31275.0,57802067.0,0.06,3517485.0,30000.0,167732.0,164870.0,3.43,1,1,1,505216,58199825.0,58624753.0,-0.72,+91-9203346309,25,1,90,12,0,none,,,,,,,,,,,,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Summit Infra Pvt Ltd,Pvt Ltd Company,PAN015738,Amit Gupta,59536959.0,0.0,57,-1.55600826156146,1,0,1,Bank Loan,0,none,0,0.020337915,,0.020337915,none,0.035478972,0.964,0.9771127695083618,0.96452105,0.3167983866790156,0.8062115880704726,784,Excellent,,,,
103460,Kolkata,Park Street,700016,Tier1,premium,Independent House,0.46,3,2131.1,16,Prestige Group,0.92,Tier1,1,PREG90273,1,Lift,16567.0,24420.0,52042443.0,26493.0,56460475.0,0.06,3122547.0,30000.0,121958.0,117695.0,2.81,0,0,1,505217,56059570.0,52042443.0,7.72,+91-9714051372,41,1,68,13,0,none,505218.0,114473.0,121958.0,-6.14,+91-9807837077,47.0,1.0,42.0,4.0,0.0,none,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Arjun Nair,Individual,PAN026399,Divya Singh,53497535.0,5.1,2397,-2.795971741757012,0,0,1,Self-funded,0,none,0,0.31100795,0.5494135022163391,0.31100795,none,0.08053526,0.614,0.7300432318687439,0.9194647,0.3167983866790156,0.6203322753167952,672,Good,0.6930000000000001,0.5273985231161118,650.0,Good
103461,Kolkata,Park Street,700016,Tier1,premium,Penthouse,0.62,4,3356.7,17,Local Developer Co,0.55,Tier3,0,,11,"Power Backup, Children's Play Area, Indoor Games Room, 24/7 Security, Jogging Track, CCTV, Gymnasium, Landscaped Garden, Clubhouse, Lift, Swimming Pool",14000.0,25404.0,85271145.0,26262.0,88153456.0,0.06,5116269.0,30000.0,252553.0,276128.0,3.55,1,1,1,505219,87197048.0,85271145.0,2.26,+91-9235179755,40,1,98,12,0,none,505220.0,284919.0,252553.0,12.82,+91-9255836971,31.0,1.0,12.0,5.0,0.0,none,3.212,3.516,0.3355468236416948,0.4182527374406692,0.0,0.7474864585137395,Alpine Consultancy LLP,Pvt Ltd Company,PAN031559,Rahul Nair,87110148.0,3.5,1302,-2.156653343871482,0,0,1,Bank Loan,0,none,0,0.042486504,0.07109496742486954,0.042486504,none,0.10965986,0.887,0.8523865232467651,0.89034015,0.3167983866790156,0.7345665849948728,741,Good,0.359,0.8280692776888608,641.0,Fair
